state,date,fips,cases,deaths,state_code,test
North Dakota,2020-08-01,38,6606,107,ND,0.6278733029246292
Northern Mariana Islands,2020-08-01,69,44,2,,0.5144538469692082
Ohio,2020-08-01,39,92087,3515,OH,0.46847142143837484
Oklahoma,2020-08-01,40,37706,549,OK,0.9937880189321691
Oregon,2020-08-01,41,18817,329,OR,0.40802938147833623
Pennsylvania,2020-08-01,42,117468,7270,PA,0.30214051334482295
Puerto Rico,2020-08-01,72,17872,225,,0.38154410521803794
Rhode Island,2020-08-01,44,19022,1007,RI,0.132148893490332
South Carolina,2020-08-01,45,90599,1751,SC,0.9448579910434739
South Dakota,2020-08-01,46,8867,134,SD,0.11468430867072776
Tennessee,2020-08-01,47,105455,1056,TN,0.8923308145123885
Texas,2020-08-01,48,448224,7477,TX,0.6650956713342964
Utah,2020-08-01,49,40754,312,UT,0.09402726249029525
Vermont,2020-08-01,50,1421,57,VT,0.5174110636451537
Virgin Islands,2020-08-01,78,421,8,,0.7114461488388686
Virginia,2020-08-01,51,90801,2215,VA,0.17457458878656396
Washington,2020-08-01,53,59648,1675,WA,0.20334715807768666
West Virginia,2020-08-01,54,6735,116,WV,0.5824837869096283
Wisconsin,2020-08-01,55,58064,955,WI,0.3913828159728179
Wyoming,2020-08-01,56,2769,26,WY,0.35800463391613124
Alabama,2020-08-02,1,91444,1627,AL,0.7228164398782997
Alaska,2020-08-02,2,3982,22,AK,0.8162554888266494
Arizona,2020-08-02,4,178473,3769,AZ,0.6017892619374281
Arkansas,2020-08-02,5,43810,464,AR,0.7430314700423697
California,2020-08-02,6,515937,9399,CA,0.4168133692218856
Colorado,2020-08-02,8,47799,1846,CO,0.3796596545386639
Connecticut,2020-08-02,9,49810,4432,CT,0.46495460931892885
Delaware,2020-08-02,10,14949,585,DE,0.09733922704834463
District of Columbia,2020-08-02,11,12274,586,DC,0.059750846019133386
Florida,2020-08-02,12,487124,7083,FL,0.14869988659807643
Georgia,2020-08-02,13,177556,3758,GA,0.6388998031951506
Guam,2020-08-02,66,1328,6,,0.8245174819076059
Hawaii,2020-08-02,15,2219,25,HI,0.5764934665418
Idaho,2020-08-02,16,21465,197,ID,0.794738609254594
Illinois,2020-08-02,17,183714,7718,IL,0.09215158267123047
Indiana,2020-08-02,18,69531,2975,IN,0.54434136430055
Iowa,2020-08-02,19,45723,878,IA,0.16645299523469204
Kansas,2020-08-02,20,28341,361,KS,0.8664372512074314
Kentucky,2020-08-02,21,31966,759,KY,0.4420903799456867
Louisiana,2020-08-02,22,119861,4007,LA,0.32274454812280506
Maine,2020-08-02,23,3958,123,ME,0.8820026145305375
Maryland,2020-08-02,24,90835,3515,MD,0.8472018906692274
Massachusetts,2020-08-02,25,118458,8638,MA,0.7777668959609061
Michigan,2020-08-02,26,91857,6460,MI,0.9564179337091943
Minnesota,2020-08-02,27,55987,1654,MN,0.1404369289147035
Mississippi,2020-08-02,28,60553,1703,MS,0.331614738890036
Missouri,2020-08-02,29,52577,1311,MO,0.09648637926616832
Montana,2020-08-02,30,4193,61,MT,0.22196440951938667
Nebraska,2020-08-02,31,26702,338,NE,0.06189156489190861
Nevada,2020-08-02,32,50270,833,NV,0.23809680133792266
New Hampshire,2020-08-02,33,6634,417,NH,0.9624281406420263
New Jersey,2020-08-02,34,184225,15836,NJ,0.9860128241171001
New Mexico,2020-08-02,35,21016,654,NM,0.24256821110411098
New York,2020-08-02,36,421008,32401,NY,0.8796751835727074
North Carolina,2020-08-02,37,125281,1996,NC,0.5969298544314035
North Dakota,2020-08-02,38,6664,109,ND,0.1911047793181584
Northern Mariana Islands,2020-08-02,69,45,2,,0.5183930995276016
Ohio,2020-08-02,39,93031,3529,OH,0.05986194346870577
Oklahoma,2020-08-02,40,38201,550,OK,0.35754630794384124
Oregon,2020-08-02,41,19097,331,OR,0.24698525010287797
Pennsylvania,2020-08-02,42,118038,7274,PA,0.5758296945341137
Puerto Rico,2020-08-02,72,18411,230,,0.6051660763301357
Rhode Island,2020-08-02,44,19022,1007,RI,0.005167664517828241
South Carolina,2020-08-02,45,91788,1777,SC,0.07417792077410656
South Dakota,2020-08-02,46,8955,135,SD,0.9301539031627961
Tennessee,2020-08-02,47,106804,1062,TN,0.044793087826718536
Texas,2020-08-02,48,454759,7520,TX,0.8899989272746806
Utah,2020-08-02,49,41175,313,UT,0.7657243111181873
Vermont,2020-08-02,50,1426,57,VT,0.5323661986733882
Virgin Islands,2020-08-02,78,421,8,,0.08123633104075756
Virginia,2020-08-02,51,91782,2218,VA,0.774689291578334
Washington,2020-08-02,53,60160,1679,WA,0.1773376094942105
West Virginia,2020-08-02,54,6854,117,WV,0.3115012804524031
Wisconsin,2020-08-02,55,58990,956,WI,0.055655259380860134
Wyoming,2020-08-02,56,2808,26,WY,0.5220217448862046
Alabama,2020-08-03,1,92661,1633,AL,0.17918851688189974
Alaska,2020-08-03,2,4062,23,AK,0.7583737124477212
Arizona,2020-08-03,4,179506,3785,AZ,0.5274980461948694
Arkansas,2020-08-03,5,44597,475,AR,0.553092123860714
California,2020-08-03,6,522235,9500,CA,0.12126958612954564
Colorado,2020-08-03,8,48119,1849,CO,0.211558961910016
Connecticut,2020-08-03,9,50062,4437,CT,0.44615000761577095
Delaware,2020-08-03,10,15055,585,DE,0.2405753465140923
District of Columbia,2020-08-03,11,12313,586,DC,0.9888741534941367
Florida,2020-08-03,12,491876,7156,FL,0.10593140230267972
Georgia,2020-08-03,13,179510,3760,GA,0.3459712090152196
Guam,2020-08-03,66,1337,6,,0.9664678062530512
Hawaii,2020-08-03,15,2425,25,HI,0.7039710501521724
Idaho,2020-08-03,16,21838,202,ID,0.254464710059749
Illinois,2020-08-03,17,185238,7728,IL,0.7447479270517037
Indiana,2020-08-03,18,70111,2980,IN,0.6129009875356621
Iowa,2020-08-03,19,45905,884,IA,0.7090332484983742
Kansas,2020-08-03,20,29200,366,KS,0.9344971366840695
Kentucky,2020-08-03,21,32500,762,KY,0.16270490875594223
Louisiana,2020-08-03,22,120960,4024,LA,0.2338540850139167
Maine,2020-08-03,23,3970,124,ME,0.7550358681138346
Maryland,2020-08-03,24,91705,3523,MD,0.36671839629345004
Massachusetts,2020-08-03,25,118657,8648,MA,0.9203986624502208
Michigan,2020-08-03,26,92503,6470,MI,0.43829600000422075
Minnesota,2020-08-03,27,56600,1656,MN,0.7250790490233469
Mississippi,2020-08-03,28,61125,1711,MS,0.5140679670427661
Missouri,2020-08-03,29,53676,1316,MO,0.22147304884186625
Montana,2020-08-03,30,4249,64,MT,0.34044348892942444
Nebraska,2020-08-03,31,26956,334,NE,0.30408062136009084
Nevada,2020-08-03,32,51236,847,NV,0.8346765101258772
New Hampshire,2020-08-03,33,6660,417,NH,0.5505898993880446
New Jersey,2020-08-03,34,184489,15846,NJ,0.1529623370069204
New Mexico,2020-08-03,35,21130,655,NM,0.2350607585762371
New York,2020-08-03,36,421550,32413,NY,0.03951177609937517
North Carolina,2020-08-03,37,126748,2013,NC,0.7981507697380187
North Dakota,2020-08-03,38,6789,109,ND,0.7896836431510765
Northern Mariana Islands,2020-08-03,69,46,2,,0.11417956640285143
Ohio,2020-08-03,39,93963,3539,OH,0.1925123273497905
Oklahoma,2020-08-03,40,38586,551,OK,0.9787947193352662
Oregon,2020-08-03,41,19395,334,OR,0.3704032206554376
Pennsylvania,2020-08-03,42,118937,7276,PA,0.34672101662911514
Puerto Rico,2020-08-03,72,18791,230,,0.3843800439528311
Rhode Island,2020-08-03,44,19246,1010,RI,0.287201975804972
South Carolina,2020-08-03,45,92951,1793,SC,0.04585848131781112
South Dakota,2020-08-03,46,9020,135,SD,0.42223446828812017
Tennessee,2020-08-03,47,107900,1078,TN,0.913108769866859
Texas,2020-08-03,48,463541,7697,TX,0.8645984011251516
Utah,2020-08-03,49,41571,317,UT,0.9659551665355118
Vermont,2020-08-03,50,1427,57,VT,0.23987815792983003
Virgin Islands,2020-08-03,78,439,8,,0.1430409672282127
Virginia,2020-08-03,51,93106,2218,VA,0.6453121875189943
Washington,2020-08-03,53,61011,1684,WA,0.717394915896701
West Virginia,2020-08-03,54,6973,117,WV,0.014571017731621838
Wisconsin,2020-08-03,55,59471,960,WI,0.8948376070334195
Wyoming,2020-08-03,56,2848,27,WY,0.9896035647675969
Alabama,2020-08-04,1,93702,1666,AL,0.9612519427058336
Alaska,2020-08-04,2,4123,23,AK,0.22983658671577245
Arizona,2020-08-04,4,180537,3850,AZ,0.3799507568248385
Arkansas,2020-08-04,5,45381,490,AR,0.22103737928831346
California,2020-08-04,6,527258,9696,CA,0.019913968511079738
Colorado,2020-08-04,8,48492,1855,CO,0.8828019114326664
Connecticut,2020-08-04,9,50110,4437,CT,0.33719325809741274
Delaware,2020-08-04,10,15137,587,DE,0.08350106789603717
District of Columbia,2020-08-04,11,12398,587,DC,0.9940834241251684
Florida,2020-08-04,12,497322,7401,FL,0.22588448355388313
Georgia,2020-08-04,13,182462,3835,GA,0.4948010816012991
Guam,2020-08-04,66,1344,6,,0.3395290777833456
Hawaii,2020-08-04,15,2568,26,HI,0.37339642632597125
Idaho,2020-08-04,16,22357,214,ID,0.34219558539677464
Illinois,2020-08-04,17,186598,7747,IL,0.79527859209107
Indiana,2020-08-04,18,70944,2996,IN,0.09682075312205751
Iowa,2020-08-04,19,46231,888,IA,0.8778566609288522
Kansas,2020-08-04,20,29259,367,KS,0.8855853967210445
Kentucky,2020-08-04,21,33209,769,KY,0.47405229892814105
Louisiana,2020-08-04,22,124575,4051,LA,0.7577250007511264
Maine,2020-08-04,23,3975,123,ME,0.9337876883062187
Maryland,2020-08-04,24,92416,3530,MD,0.5008114327557257
Massachusetts,2020-08-04,25,119203,8657,MA,0.8941457276435634
Michigan,2020-08-04,26,93293,6474,MI,0.19441211580090423
Minnesota,2020-08-04,27,57202,1660,MN,0.40261896217736537
Mississippi,2020-08-04,28,62199,1753,MS,0.43728143281869314
Missouri,2020-08-04,29,54890,1330,MO,0.05161261361073188
Montana,2020-08-04,30,4360,64,MT,0.3668091720538692
Nebraska,2020-08-04,31,27178,339,NE,0.9762787209203057
Nevada,2020-08-04,32,52256,862,NV,0.6628836968437086
New Hampshire,2020-08-04,33,6693,418,NH,0.07184945908860296
New Jersey,2020-08-04,34,184845,15857,NJ,0.4746923021235161
New Mexico,2020-08-04,35,21340,658,NM,0.824816292398554
New York,2020-08-04,36,422296,32422,NY,0.2931429912552588
North Carolina,2020-08-04,37,128236,2038,NC,0.6621977672547268
North Dakota,2020-08-04,38,6937,111,ND,0.7307794251073282
Northern Mariana Islands,2020-08-04,69,46,2,,0.6828874303878776
Ohio,2020-08-04,39,95106,3570,OH,0.2566930197686328
Oklahoma,2020-08-04,40,39452,566,OK,0.9473183270057755
Oregon,2020-08-04,41,19700,336,OR,0.3424008593864294
Pennsylvania,2020-08-04,42,119765,7296,PA,0.25994643917193994
Puerto Rico,2020-08-04,72,19324,237,,0.6593326957109887
Rhode Island,2020-08-04,44,19390,1011,RI,0.4171163151879046
South Carolina,2020-08-04,45,94190,1847,SC,0.4497337701795503
South Dakota,2020-08-04,46,9079,136,SD,0.31466286625512063
Tennessee,2020-08-04,47,109652,1103,TN,0.3511153479484478
Texas,2020-08-04,48,473105,7951,TX,0.35793545432592366
Utah,2020-08-04,49,42018,324,UT,0.7888406135564618
Vermont,2020-08-04,50,1431,57,VT,0.30601254180869986
Virgin Islands,2020-08-04,78,463,8,,0.7396581850183198
Virginia,2020-08-04,51,94251,2244,VA,0.033667401763076366
Washington,2020-08-04,53,61828,1705,WA,0.49803548773367234
West Virginia,2020-08-04,54,7051,124,WV,0.5177875847960828
Wisconsin,2020-08-04,55,60263,970,WI,0.2730255479417669
Wyoming,2020-08-04,56,2884,27,WY,0.43951805860466975
Alabama,2020-08-05,1,94654,1695,AL,0.9197159547163966
Alaska,2020-08-05,2,4181,23,AK,0.5604364370475363
Arizona,2020-08-05,4,182230,3933,AZ,0.9460342184229193
Arkansas,2020-08-05,5,46293,508,AR,0.7379256493149572
California,2020-08-05,6,532776,9866,CA,0.988116468629445
Colorado,2020-08-05,8,49143,1857,CO,0.2568174501038304
Connecticut,2020-08-05,9,50225,4437,CT,0.41636559224746417
Delaware,2020-08-05,10,15296,587,DE,0.21927067223682128
District of Columbia,2020-08-05,11,12443,587,DC,0.010330600546934243
Florida,2020-08-05,12,502731,7626,FL,0.5606853005818896
Georgia,2020-08-05,13,186395,3899,GA,0.2183629195127328
Guam,2020-08-05,66,1358,6,,0.6315912393764253
Hawaii,2020-08-05,15,2740,26,HI,0.1349203155136064
Idaho,2020-08-05,16,22854,218,ID,0.9074301095552114
Illinois,2020-08-05,17,188474,7776,IL,0.5738493899252457
Indiana,2020-08-05,18,71685,3007,IN,0.7151745905187307
Iowa,2020-08-05,19,46836,900,IA,0.2610893265734334
Kansas,2020-08-05,20,30047,371,KS,0.4280400924511869
Kentucky,2020-08-05,21,33823,771,KY,0.03033728461418883
Louisiana,2020-08-05,22,126061,4096,LA,0.7311460400141078
Maine,2020-08-05,23,3992,124,ME,0.5383759254671955
Maryland,2020-08-05,24,93000,3536,MD,0.3544351122593272
Massachusetts,2020-08-05,25,119643,8659,MA,0.2930192104603847
Michigan,2020-08-05,26,94045,6480,MI,0.7170144025311749
Minnesota,2020-08-05,27,57820,1670,MN,0.12931668082757564
Mississippi,2020-08-05,28,63444,1804,MS,0.37482703348860724
Missouri,2020-08-05,29,55951,1337,MO,0.09556153863190653
Montana,2020-08-05,30,4481,65,MT,0.2579393358649482
Nebraska,2020-08-05,31,27489,342,NE,0.2072503560528235
Nevada,2020-08-05,32,52919,891,NV,0.09838693963646883
New Hampshire,2020-08-05,33,6719,418,NH,0.47317864475935123
New Jersey,2020-08-05,34,185180,15842,NJ,0.4331176051666027
New Mexico,2020-08-05,35,21566,667,NM,0.5877036577685789
New York,2020-08-05,36,422935,32431,NY,0.44700583951893047
North Carolina,2020-08-05,37,129454,2079,NC,0.5953426499467892
North Dakota,2020-08-05,38,7061,112,ND,0.6723801622635446
Northern Mariana Islands,2020-08-05,69,46,2,,0.30240489776387025
Ohio,2020-08-05,39,96305,3596,OH,0.5683852360699724
Oklahoma,2020-08-05,40,40555,583,OK,0.3043663742741852
Oregon,2020-08-05,41,19979,342,OR,0.20071734796990603
Pennsylvania,2020-08-05,42,120492,7310,PA,0.9990537953318139
Puerto Rico,2020-08-05,72,19651,246,,0.9049729275777815
Rhode Island,2020-08-05,44,19481,1012,RI,0.20534528968231525
South Carolina,2020-08-05,45,95472,1894,SC,0.7746648051383561
South Dakota,2020-08-05,46,9168,137,SD,0.1322495906507355
Tennessee,2020-08-05,47,111305,1130,TN,0.7191832299446026
Texas,2020-08-05,48,482467,8152,TX,0.6786885115219079
Utah,2020-08-05,49,42478,330,UT,0.8487426536488716
Vermont,2020-08-05,50,1436,57,VT,0.6286310436559979
Virgin Islands,2020-08-05,78,501,9,,0.690002203001589
Virginia,2020-08-05,51,95049,2274,VA,0.02871444899476172
Washington,2020-08-05,53,62389,1704,WA,0.6921950295806995
West Virginia,2020-08-05,54,7159,124,WV,0.7414789159231651
Wisconsin,2020-08-05,55,61247,979,WI,0.8823800062242861
Wyoming,2020-08-05,56,2923,27,WY,0.5480987598020025
Alabama,2020-08-06,1,96592,1714,AL,0.4501618748525972
Alaska,2020-08-06,2,4221,23,AK,0.18221179934469112
Arizona,2020-08-06,4,183744,4005,AZ,0.10300446944528696
Arkansas,2020-08-06,5,47028,515,AR,0.5516426191559707
California,2020-08-06,6,541013,10014,CA,0.7322590868250264
Colorado,2020-08-06,8,49633,1857,CO,0.22161787931368981
Connecticut,2020-08-06,9,50245,4437,CT,0.6754644509939535
Delaware,2020-08-06,10,15365,587,DE,0.8694385349849664
District of Columbia,2020-08-06,11,12518,587,DC,0.22145857473936503
Florida,2020-08-06,12,510381,7746,FL,0.7198377351362776
Georgia,2020-08-06,13,189300,3942,GA,0.1203455778124336
Guam,2020-08-06,66,1366,6,,0.45447305778101244
Hawaii,2020-08-06,15,2891,28,HI,0.01851339914244321
Idaho,2020-08-06,16,23510,227,ID,0.2334119381685239
Illinois,2020-08-06,17,190465,7796,IL,0.05895906472669277
Indiana,2020-08-06,18,72741,3013,IN,0.05217554718874495
Iowa,2020-08-06,19,47559,912,IA,0.8214584593630255
Kansas,2020-08-06,20,30153,376,KS,0.6709788844296329
Kentucky,2020-08-06,21,34435,780,KY,0.3330501069772067
Louisiana,2020-08-06,22,127364,4146,LA,0.7346635614595026
Maine,2020-08-06,23,3997,124,ME,0.830268814958253
Maryland,2020-08-06,24,93598,3551,MD,0.6056805906541921
Massachusetts,2020-08-06,25,119874,8691,MA,0.4772218865877641
Michigan,2020-08-06,26,94819,6508,MI,0.39351481583598225
Minnesota,2020-08-06,27,58681,1677,MN,0.14124547484600758
Mississippi,2020-08-06,28,64400,1825,MS,0.29757782742962025
Missouri,2020-08-06,29,57175,1349,MO,0.8042222502287028
Montana,2020-08-06,30,4621,66,MT,0.7616046435289151
Nebraska,2020-08-06,31,27821,347,NE,0.6010796585937688
Nevada,2020-08-06,32,53705,901,NV,0.7069715425919255
New Hampshire,2020-08-06,33,6742,419,NH,0.21792867449939501
New Jersey,2020-08-06,34,185554,15849,NJ,0.9671653038472331
New Mexico,2020-08-06,35,21773,669,NM,0.9474832489737486
New York,2020-08-06,36,423629,32329,NY,0.6835360859864635
North Carolina,2020-08-06,37,131478,2122,NC,0.8418894155179513
North Dakota,2020-08-06,38,7181,113,ND,0.06422280237479605
Northern Mariana Islands,2020-08-06,69,47,2,,0.5946079442009929
Ohio,2020-08-06,39,97471,3618,OH,0.05668546109418715
Oklahoma,2020-08-06,40,41395,593,OK,0.6563446994184196
Oregon,2020-08-06,41,20250,343,OR,0.8601781866949224
Pennsylvania,2020-08-06,42,121294,7340,PA,0.6002076702574382
Puerto Rico,2020-08-06,72,19934,258,,0.3579288720743711
Rhode Island,2020-08-06,44,19611,1014,RI,0.2595535378723425
South Carolina,2020-08-06,45,96797,1943,SC,0.41319613366786645
South Dakota,2020-08-06,46,9273,141,SD,0.03762473054977533
Tennessee,2020-08-06,47,113519,1170,TN,0.9868509424364544
Texas,2020-08-06,48,490102,8400,TX,0.5608674162937192
Utah,2020-08-06,49,43032,332,UT,0.9663653422221766
Vermont,2020-08-06,50,1445,58,VT,0.6035296238315064
Virgin Islands,2020-08-06,78,522,9,,0.294861976335557
Virginia,2020-08-06,51,95867,2299,VA,0.3787053130787589
Washington,2020-08-06,53,63056,1715,WA,0.7750982176675374
West Virginia,2020-08-06,54,7277,124,WV,0.6751098054380387
Wisconsin,2020-08-06,55,62139,988,WI,0.7159892200643413
Wyoming,2020-08-06,56,2958,27,WY,0.4649095599611398
Alabama,2020-08-07,1,98301,1735,AL,0.8056508777116494
Alaska,2020-08-07,2,4286,23,AK,0.9288105503560891
Arizona,2020-08-07,4,185104,4085,AZ,0.06362627305954882
Arkansas,2020-08-07,5,48039,521,AR,0.29187037527145554
California,2020-08-07,6,548142,10197,CA,0.8037372371024866
Colorado,2020-08-07,8,50081,1862,CO,0.6505184988483179
Connecticut,2020-08-07,9,50320,4441,CT,0.9136237714383445
Delaware,2020-08-07,10,15445,588,DE,0.11421642834993484
District of Columbia,2020-08-07,11,12589,589,DC,0.6943895714533495
Florida,2020-08-07,12,518067,7926,FL,0.5530250740256177
Georgia,2020-08-07,13,193276,4029,GA,0.1852617177241208
Guam,2020-08-07,66,1380,6,,0.474849918208871
Hawaii,2020-08-07,15,3092,30,HI,0.867731640784459
Idaho,2020-08-07,16,24073,231,ID,0.2051169706706394
Illinois,2020-08-07,17,192482,7833,IL,0.8845770149247941
Indiana,2020-08-07,18,73986,3023,IN,0.9225771148298076
Iowa,2020-08-07,19,47920,915,IA,0.7793562161980957
Kansas,2020-08-07,20,30966,380,KS,0.5922626303946736
Kentucky,2020-08-07,21,35147,785,KY,0.5796824475466835
Louisiana,2020-08-07,22,128864,4207,LA,0.8797603545592824
Maine,2020-08-07,23,4014,124,ME,0.21377715518858242
Maryland,2020-08-07,24,94395,3565,MD,0.1404060500301325
Massachusetts,2020-08-07,25,120291,8709,MA,0.5127891258423993
Michigan,2020-08-07,26,95632,6527,MI,0.35644805177408057
Minnesota,2020-08-07,27,59226,1681,MN,0.1343154175172302
Mississippi,2020-08-07,28,65436,1848,MS,0.19421123671887475
Missouri,2020-08-07,29,58321,1374,MO,0.08820805292475242
Montana,2020-08-07,30,4771,71,MT,0.4454589131376655
Nebraska,2020-08-07,31,28104,352,NE,0.4577958943118583
Nevada,2020-08-07,32,54633,920,NV,0.8837120233366609
New Hampshire,2020-08-07,33,6779,419,NH,0.619420651159219
New Jersey,2020-08-07,34,185914,15860,NJ,0.3615131999468768
New Mexico,2020-08-07,35,21965,675,NM,0.14803117865986637
New York,2020-08-07,36,424349,32336,NY,0.3808615444897301
North Carolina,2020-08-07,37,133033,2160,NC,0.40353172686032024
North Dakota,2020-08-07,38,7331,114,ND,0.683637964053193
Northern Mariana Islands,2020-08-07,69,47,2,,0.9457558599264847
Ohio,2020-08-07,39,98675,3652,OH,0.47411708535078545
Oklahoma,2020-08-07,40,42234,600,OK,0.34248293664545215
Oregon,2020-08-07,41,20658,351,OR,0.6438135956561657
Pennsylvania,2020-08-07,42,122078,7360,PA,0.8088916998624656
Puerto Rico,2020-08-07,72,20686,265,,0.5107276538900055
Rhode Island,2020-08-07,44,19738,1014,RI,0.24339792028735496
South Carolina,2020-08-07,45,98219,1962,SC,0.6465558724009816
South Dakota,2020-08-07,46,9371,144,SD,0.5109144318392996
Tennessee,2020-08-07,47,115940,1190,TN,0.6800627550221323
Texas,2020-08-07,48,498266,8680,TX,0.5051012069328528
Utah,2020-08-07,49,43530,337,UT,0.4507845446564218
Vermont,2020-08-07,50,1448,58,VT,0.6956881317439038
Virgin Islands,2020-08-07,78,528,9,,0.4048023260794551
Virginia,2020-08-07,51,97882,2317,VA,0.9417840260422685
Washington,2020-08-07,53,63975,1743,WA,0.889190099526015
West Virginia,2020-08-07,54,7433,127,WV,0.5295441467830856
Wisconsin,2020-08-07,55,63256,1001,WI,0.27980286001471
Wyoming,2020-08-07,56,3000,28,WY,0.5892398053155874
Alabama,2020-08-08,1,100173,1755,AL,0.9041420277146494
Alaska,2020-08-08,2,4371,24,AK,0.4744982862366789
Arizona,2020-08-08,4,186226,4140,AZ,0.3813597666281443
Arkansas,2020-08-08,5,48811,535,AR,0.18823950899750808
California,2020-08-08,6,556158,10299,CA,0.48493863238945445
Colorado,2020-08-08,8,50491,1862,CO,0.8814540812261823
Connecticut,2020-08-08,9,50320,4441,CT,0.7255010838850446
Delaware,2020-08-08,10,15502,590,DE,0.7032350878823643
District of Columbia,2020-08-08,11,12653,590,DC,0.7237348863427974
Florida,2020-08-08,12,526569,8108,FL,0.35819526795187795
Georgia,2020-08-08,13,197308,4095,GA,0.6327640360413398
Guam,2020-08-08,66,1381,6,,0.6191392372095617
Hawaii,2020-08-08,15,3323,30,HI,0.646068385545206
